Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
be248e45f4549e9c64f93b8654a91daa;07/11/2023;07/11/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;SC;DPF/XAP/SC                                                      ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
4ab7a904d853b6735bcb877cb07913b7;07/11/2023;07/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;R$2.826,26;;;;0;0;0;0;0;0;0;0;0;0
b04c6ffe62cb9ae586de64aedb8abc13;07/11/2023;07/11/2023;Operacao Simples ;Crimes Previdenciários                                                                                                          ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;1;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d1ffd2cb91c2f958534a571ef6c731f1;07/11/2023;07/11/2023;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/CAS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$886,00;;;;0;0;0;0;0;0;0;0;0;0
cf9f2a8e69c61488d72a051495621d5f;07/11/2023;07/11/2023;Operacao de Apoio;Crimes Contra Direitos Humanos                                                                                                  ;TO;SR/PF/TO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
60d5365e769978202bf2588d2be45827;07/11/2023;07/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;RS;DPF/UGA/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1dff25946d533c43d74dd99104ea096a;07/11/2023;07/11/2023;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
d2eec7088b1e10ce26383ec842bc4bdf;07/11/2023;07/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;PR;DPF/FIG/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
8018af1be5d08ae8f38d7532394f4e3f;07/11/2023;07/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
e0f0a48960cd99688ebafdc850906b85;08/11/2023;07/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
